Search_ID, Mode
147539,transit
147540,transit
147545,transit
147546,transit
147547,transit
147552,transit
147553,transit
147560,transit
147562,transit
147564,walking
147565,transit
147568,transit
147569,walking
147570,transit
147571,transit
147574,transit
147577,transit
147579,transit
147580,transit
147583,transit
147584,transit
147586,transit
147588,transit
147591,transit
147592,transit
147593,transit
147595,transit
147603,transit
147605,transit
147610,transit
147612,transit
147621,transit
147622,transit
147623,transit
147628,transit
147632,transit
147633,transit
147638,transit
147644,transit
147652,transit
147655,transit
147658,transit
147659,transit
147663,transit
147670,transit
147676,transit
147682,transit
147684,transit
147693,transit
147695,transit
147697,transit
147699,transit
147702,walking
147703,transit
147704,transit
147705,transit
147706,transit
147711,transit
147712,transit
147713,transit
147716,transit
147724,transit
147726,transit
147727,transit
147729,transit
147745,transit
147750,transit
147752,walking
147754,transit
147759,transit
147761,transit
147765,transit
147767,transit
147772,transit
147774,transit
147779,transit
147781,transit
147784,transit
147787,transit
147791,transit
147792,transit
147799,transit
147800,transit
147805,transit
147812,transit
147813,transit
147816,transit
147819,transit
147822,transit
147823,transit
147824,transit
147825,transit
147826,transit
147832,transit
147835,transit
147837,transit
147838,transit
147844,transit
147846,transit
147851,transit
147852,transit
147858,transit
147863,transit
147868,transit
147870,transit
147871,transit
147873,transit
147874,transit
147875,transit
147876,transit
147877,transit
147879,transit
147880,transit
147882,transit
147887,transit
147888,transit
147889,transit
147890,transit
147891,transit
147893,transit
147894,transit
147898,transit
147902,transit
147904,transit
147905,transit
147910,biking
147911,transit
147912,walking
147915,transit
147916,transit
147917,transit
147921,transit
147927,biking
147928,transit
147930,transit
147934,transit
147935,transit
147938,transit
147943,transit
147950,transit
147953,transit
147959,biking
147963,transit
147965,transit
147966,transit
147969,transit
147982,transit
147983,transit
147985,transit
147993,transit
147996,transit
148001,rideshare
148003,transit
148005,transit
148008,transit
148010,walking
148013,transit
148014,transit
148015,transit
148017,transit
148028,biking
148033,transit
148034,walking
148039,transit
148040,transit
148041,transit
148042,transit
148045,transit
148047,transit
148050,transit
148052,transit
148055,transit
148056,walking
148057,transit
148060,transit
148061,transit
148068,transit
148077,transit
148078,transit
148083,transit
148086,transit
148087,transit
148088,transit
148089,transit
148095,transit
148097,transit
148098,transit
148100,transit
148101,transit
148102,transit
148108,transit
148109,transit
148112,walking
148113,transit
148117,transit
148119,transit
148122,transit
148123,transit
148124,transit
148126,transit
148129,transit
148131,walking
148138,transit
148149,transit
148151,transit
148153,transit
148155,transit
148156,transit
148159,transit
148166,transit
148167,transit
148168,transit
148174,transit
148175,transit
148176,transit
148178,transit
148181,transit
148183,transit
148184,transit
148185,transit
148186,transit
148188,transit
148189,transit
148190,transit
148192,transit
148196,transit
148199,transit
148201,transit
148203,transit
148204,transit
148205,transit
148211,transit
148212,transit
148213,transit
148216,transit
148217,transit
148218,transit
148221,transit
148229,walking
148232,transit
148234,transit
148238,transit
148239,transit
148240,transit
148244,transit
148247,transit
148248,transit
148249,transit
148255,transit
148258,transit
148259,transit
148260,transit
148261,transit
148264,transit
148266,transit
148267,transit
148272,transit
148274,walking
148275,transit
148276,transit
148285,transit
148286,transit
148287,transit
148288,walking
148290,transit
148291,transit
148293,transit
148294,transit
148300,transit
148301,walking
148302,transit
148303,transit
148306,transit
148309,walking
148310,transit
148312,transit
148317,transit
148320,transit
148321,transit
148326,transit
148327,transit
148330,transit
148332,transit
148336,transit
148342,transit
148343,transit
148344,biking
148346,transit
148347,transit
148350,transit
148351,transit
148355,transit
148357,transit
148364,walking
148365,transit
148366,transit
148370,transit
148371,transit
148372,transit
148375,transit
148376,transit
148378,transit
148379,transit
148380,transit
148381,transit
148382,transit
148384,transit
148385,transit
148391,biking
148393,transit
148395,transit
148396,transit
148402,transit
148406,transit
148414,transit
148419,transit
148422,transit
148425,transit
148426,walking
148427,walking
148436,transit
148438,transit
148443,transit
148444,transit
148446,transit
148448,transit
148450,transit
148456,transit
148457,transit
148458,transit
148459,transit
148460,transit
148461,transit
148462,transit
148463,transit
148464,transit
148466,transit
148468,transit
148469,walking
148471,transit
148473,transit
148474,transit
148475,transit
148477,transit
148480,transit
148481,transit
148482,transit
148490,transit
148491,transit
148493,transit
148498,transit
148499,transit
148500,transit
148506,transit
148508,transit
148514,transit
148518,transit
148520,transit
148521,transit
148522,transit
148524,transit
148527,walking
148531,transit
148535,transit
148536,transit
148538,transit
148539,transit
148540,transit
148541,transit
148542,transit
148543,transit
148544,transit
148547,transit
148548,transit
148549,transit
148553,transit
148554,transit
148555,transit
148556,transit
148560,transit
148561,transit
148564,transit
148565,transit
148567,transit
148569,transit
148573,transit
148577,transit
148578,transit
148580,transit
148581,transit
148582,transit
148583,transit
148584,transit
148586,transit
148588,transit
148590,transit
148592,transit
148593,transit
148596,transit
148597,walking
148598,transit
148599,walking
148600,transit
148603,transit
148604,transit
148607,transit
148608,transit
148610,transit
148612,transit
148614,walking
148617,transit
148618,transit
148621,transit
148623,transit
148624,transit
148625,transit
148626,rideshare
148627,transit
148628,transit
148630,transit
148631,transit
148632,transit
148633,transit
148634,transit
148636,transit
148637,transit
148639,transit
148640,transit
148641,transit
148644,rideshare
148645,transit
148646,transit
148647,transit
148649,transit
148650,transit
148652,transit
148653,transit
148656,walking
148658,transit
148659,transit
148660,transit
148661,transit
148664,transit
148667,transit
148673,transit
148675,biking
148676,transit
148677,transit
148678,walking
148679,transit
148680,walking
148682,transit
148683,transit
148684,transit
148686,transit
148688,transit
148689,transit
148690,transit
148691,transit
148693,transit
148696,transit
148697,transit
148701,transit
148702,transit
148704,transit
148705,transit
148706,transit
148707,transit
148709,transit
148710,transit
148714,transit
148716,transit
148717,transit
148718,transit
148723,transit
148729,transit
148731,transit
148732,transit
148738,transit
148740,transit
148741,transit
148743,transit
148747,transit
148754,transit
148755,transit
148756,transit
148757,walking
148759,transit
148760,transit
148762,transit
148766,transit
148769,transit
148770,transit
148773,transit
148776,transit
148777,transit
148778,transit
148780,transit
148781,transit
148784,transit
148785,transit
148787,transit
148788,transit
148791,transit
148792,transit
148793,transit
148794,transit
148800,transit
148802,transit
148809,transit
148810,rideshare
148812,transit
148814,transit
148817,transit
148820,transit
148823,transit
148825,transit
148826,transit
148828,transit
148830,transit
148835,transit
148838,transit
148839,transit
148841,transit
148843,transit
148846,transit
148847,transit
148850,transit
148851,transit
148852,transit
148853,transit
148854,transit
148855,transit
148857,transit
148859,transit
148860,transit
148863,transit
148864,transit
148866,transit
148867,transit
148868,transit
148869,transit
148871,transit
148874,transit
148875,transit
148876,transit
148879,transit
148883,transit
148887,transit
148889,transit
148890,transit
148898,transit
148902,transit
148906,transit
148907,transit
148908,transit
148912,transit
148913,transit
148916,rideshare
148917,transit
148918,transit
148920,transit
148922,transit
148924,transit
148925,walking
148927,transit
148929,transit
148931,transit
148934,transit
148937,transit
148940,transit
148941,walking
148942,transit
148943,transit
148945,transit
148947,transit
148948,transit
148950,transit
148952,transit
148953,transit
148956,transit
148961,transit
148962,transit
148963,transit
148965,transit
148967,transit
148968,transit
148969,transit
148976,transit
148977,transit
148978,transit
148979,transit
148980,transit
148982,transit
148983,walking
148984,transit
148985,transit
148988,transit
148992,transit
148993,transit
148994,transit
148998,transit
148999,transit
149003,biking
149007,transit
149014,transit
149016,transit
149018,transit
149019,transit
149023,transit
149024,transit
149025,transit
149028,walking
149029,transit
149031,transit
149034,biking
149035,transit
149039,transit
149042,transit
149045,transit
149055,transit
149059,transit
149062,transit
149066,transit
149072,transit
149074,transit
149087,transit
149092,transit
149095,transit
149101,transit
149102,transit
149107,transit
149108,transit
149117,transit
149122,transit
149123,transit
149126,transit
149130,transit
149133,transit
149138,transit
149141,transit
149142,transit
149146,transit
149149,transit
149156,transit
149159,transit
149163,transit
149164,transit
149166,transit
149167,walking
149168,transit
149172,transit
149182,transit
149186,transit
149189,transit
149190,transit
149191,transit
149193,transit
149194,transit
149199,transit
149200,transit
149202,transit
149204,transit
149207,transit
149209,transit
149211,transit
149214,transit
149215,transit
149217,transit
149218,transit
149219,transit
149221,transit
149222,transit
149224,transit
149226,transit
149227,transit
149231,biking
149233,transit
